ExampleOrder-FullTick,1986-05-22 00:00:00.000,-22100,6400,-15700
Portfolio,1986-05-22 00:00:00.000,-17400,19200,1800
ExampleOrder-Daily4Sim,1986-05-23 00:00:00.000,-15400,0,-15400
ExampleReversal-Daily4Sim,1986-05-23 00:00:00.000,46800,2100,48900
Portfolio-Daily4Sim,1986-05-23 00:00:00.000,14700,2100,16800
ExampleOrder-FullTick,1986-05-23 00:00:00.000,-15400,0,-15400
Portfolio,1986-05-23 00:00:00.000,-17400,2100,-15300
Portfolio,1986-05-24 00:00:00.000,-10700,2100,-8600
ExampleOrder-Daily4Sim,1986-05-27 00:00:00.000,-15400,0,-15400
ExampleReversal-Daily4Sim,1986-05-27 00:00:00.000,50800,-3000,47800
Portfolio-Daily4Sim,1986-05-27 00:00:00.000,25400,-3000,22400
ExampleOrder-FullTick,1986-05-27 00:00:00.000,-15400,0,-15400
Portfolio,1986-05-27 00:00:00.000,-10700,-3000,-13700
ExampleOrder-Daily4Sim,1986-05-28 00:00:00.000,-16900,0,-16900
ExampleReversal-Daily4Sim,1986-05-28 00:00:00.000,50800,-5700,45100
Portfolio-Daily4Sim,1986-05-28 00:00:00.000,19400,-5700,13700
ExampleOrder-FullTick,1986-05-28 00:00:00.000,-16900,0,-16900
Portfolio,1986-05-28 00:00:00.000,0,-5700,-5700
ExampleOrder-Daily4Sim,1986-05-29 00:00:00.000,-16900,0,-16900
ExampleReversal-Daily4Sim,1986-05-29 00:00:00.000,41100,-1100,40000
Portfolio-Daily4Sim,1986-05-29 00:00:00.000,14200,-1100,13100
ExampleOrder-FullTick,1986-05-29 00:00:00.000,-16900,0,-16900
Portfolio,1986-05-29 00:00:00.000,-7500,-1100,-8600
ExampleOrder-Daily4Sim,1986-05-30 00:00:00.000,-18400,0,-18400
ExampleReversal-Daily4Sim,1986-05-30 00:00:00.000,41100,1300,42400
Portfolio-Daily4Sim,1986-05-30 00:00:00.000,12100,1300,13400
ExampleOrder-FullTick,1986-05-30 00:00:00.000,-18400,0,-18400
Portfolio,1986-05-30 00:00:00.000,-12700,1300,-11400
Portfolio,1986-05-31 00:00:00.000,-16300,1300,-15000
ExampleOrder-Daily4Sim,1986-06-02 00:00:00.000,-18400,0,-18400
ExampleReversal-Daily4Sim,1986-06-02 00:00:00.000,41100,6200,47300
Portfolio-Daily4Sim,1986-06-02 00:00:00.000,12100,6200,18300
ExampleOrder-FullTick,1986-06-02 00:00:00.000,-18400,0,-18400
Portfolio,1986-06-02 00:00:00.000,-16300,6200,-10100
ExampleOrder-Daily4Sim,1986-06-03 00:00:00.000,-19900,0,-19900
ExampleReversal-Daily4Sim,1986-06-03 00:00:00.000,41100,5600,46700
Portfolio-Daily4Sim,1986-06-03 00:00:00.000,12100,5600,17700
ExampleOrder-FullTick,1986-06-03 00:00:00.000,-19900,0,-19900
Portfolio,1986-06-03 00:00:00.000,-16300,5600,-10700
ExampleOrder-Daily4Sim,1986-06-04 00:00:00.000,-19900,0,-19900
ExampleReversal-Daily4Sim,1986-06-04 00:00:00.000,41100,13300,54400
Portfolio-Daily4Sim,1986-06-04 00:00:00.000,12100,13300,25400
ExampleOrder-FullTick,1986-06-04 00:00:00.000,-19900,0,-19900
Portfolio,1986-06-04 00:00:00.000,-17800,13300,-4500
ExampleOrder-Daily4Sim,1986-06-05 00:00:00.000,-19900,0,-19900
ExampleReversal-Daily4Sim,1986-06-05 00:00:00.000,41100,12000,53100
Portfolio-Daily4Sim,1986-06-05 00:00:00.000,12100,12000,24100
ExampleOrder-FullTick,1986-06-05 00:00:00.000,-19900,0,-19900
Portfolio,1986-06-05 00:00:00.000,-17800,12000,-5800
ExampleOrder-Daily4Sim,1986-06-06 00:00:00.000,-19900,0,-19900
ExampleReversal-Daily4Sim,1986-06-06 00:00:00.000,41100,16700,57800
Portfolio-Daily4Sim,1986-06-06 00:00:00.000,12100,16700,28800
ExampleOrder-FullTick,1986-06-06 00:00:00.000,-19900,0,-19900
Portfolio,1986-06-06 00:00:00.000,-17800,16700,-1100
Portfolio,1986-06-07 00:00:00.000,-17800,16700,-1100
ExampleOrder-Daily4Sim,1986-06-09 00:00:00.000,-21400,0,-21400
ExampleReversal-Daily4Sim,1986-06-09 00:00:00.000,41100,18000,59100
Portfolio-Daily4Sim,1986-06-09 00:00:00.000,12100,18000,30100
ExampleOrder-FullTick,1986-06-09 00:00:00.000,-21400,0,-21400
Portfolio,1986-06-09 00:00:00.000,-17800,18000,200
ExampleOrder-Daily4Sim,1986-06-10 00:00:00.000,-21400,0,-21400
ExampleReversal-Daily4Sim,1986-06-10 00:00:00.000,41100,18700,59800
Portfolio-Daily4Sim,1986-06-10 00:00:00.000,12100,18700,30800
ExampleOrder-FullTick,1986-06-10 00:00:00.000,-21400,0,-21400
Portfolio,1986-06-10 00:00:00.000,-19300,18700,-600
ExampleOrder-Daily4Sim,1986-06-11 00:00:00.000,-25900,0,-25900
ExampleReversal-Daily4Sim,1986-06-11 00:00:00.000,41100,9400,50500
Portfolio-Daily4Sim,1986-06-11 00:00:00.000,12100,9400,21500
ExampleOrder-FullTick,1986-06-11 00:00:00.000,-25900,0,-25900
Portfolio,1986-06-11 00:00:00.000,-19300,9400,-9900
ExampleOrder-Daily4Sim,1986-06-12 00:00:00.000,-25900,0,-25900
ExampleReversal-Daily4Sim,1986-06-12 00:00:00.000,50400,1600,52000
Portfolio-Daily4Sim,1986-06-12 00:00:00.000,14500,1600,16100
ExampleOrder-FullTick,1986-06-12 00:00:00.000,-25900,0,-25900
Portfolio,1986-06-12 00:00:00.000,-23800,1600,-22200
ExampleOrder-Daily4Sim,1986-06-13 00:00:00.000,-25900,500,-25400
ExampleReversal-Daily4Sim,1986-06-13 00:00:00.000,50400,3100,53500
Portfolio-Daily4Sim,1986-06-13 00:00:00.000,14500,3600,18100
ExampleOrder-FullTick,1986-06-13 00:00:00.000,-25900,500,-25400
Portfolio,1986-06-13 00:00:00.000,-21400,4100,-17300
Portfolio,1986-06-14 00:00:00.000,-21400,4100,-17300
ExampleOrder-Daily4Sim,1986-06-16 00:00:00.000,-28300,0,-28300
ExampleReversal-Daily4Sim,1986-06-16 00:00:00.000,50400,-2800,47600
Portfolio-Daily4Sim,1986-06-16 00:00:00.000,14500,-2800,11700
ExampleOrder-FullTick,1986-06-16 00:00:00.000,-28300,0,-28300
Portfolio,1986-06-16 00:00:00.000,-21400,-2800,-24200
ExampleOrder-Daily4Sim,1986-06-17 00:00:00.000,-28300,-500,-28800
ExampleReversal-Daily4Sim,1986-06-17 00:00:00.000,47300,-500,46800
Portfolio-Daily4Sim,1986-06-17 00:00:00.000,9000,-1000,8000
ExampleOrder-FullTick,1986-06-17 00:00:00.000,-28300,-500,-28800
Portfolio,1986-06-17 00:00:00.000,-23800,-1500,-25300
ExampleOrder-Daily4Sim,1986-06-18 00:00:00.000,-28500,0,-28500
ExampleReversal-Daily4Sim,1986-06-18 00:00:00.000,47300,2300,49600
Portfolio-Daily4Sim,1986-06-18 00:00:00.000,9000,2300,11300
ExampleOrder-FullTick,1986-06-18 00:00:00.000,-28500,0,-28500
Portfolio,1986-06-18 00:00:00.000,-29300,2300,-27000
ExampleOrder-Daily4Sim,1986-06-19 00:00:00.000,-30000,0,-30000
ExampleReversal-Daily4Sim,1986-06-19 00:00:00.000,47300,1500,48800
Portfolio-Daily4Sim,1986-06-19 00:00:00.000,9000,1500,10500
ExampleOrder-FullTick,1986-06-19 00:00:00.000,-30000,0,-30000
Portfolio,1986-06-19 00:00:00.000,-29500,1500,-28000
ExampleOrder-Daily4Sim,1986-06-20 00:00:00.000,-30000,0,-30000
ExampleReversal-Daily4Sim,1986-06-20 00:00:00.000,47300,2500,49800
Portfolio-Daily4Sim,1986-06-20 00:00:00.000,9000,2500,11500
ExampleOrder-FullTick,1986-06-20 00:00:00.000,-30000,0,-30000
Portfolio,1986-06-20 00:00:00.000,-31000,2500,-28500
Portfolio,1986-06-21 00:00:00.000,-31000,2500,-28500
ExampleOrder-Daily4Sim,1986-06-23 00:00:00.000,-31500,0,-31500
ExampleReversal-Daily4Sim,1986-06-23 00:00:00.000,47300,1900,49200
Portfolio-Daily4Sim,1986-06-23 00:00:00.000,8800,1900,10700
ExampleOrder-FullTick,1986-06-23 00:00:00.000,-31500,0,-31500
Portfolio,1986-06-23 00:00:00.000,-31000,1900,-29100
ExampleOrder-Daily4Sim,1986-06-24 00:00:00.000,-31500,0,-31500
ExampleReversal-Daily4Sim,1986-06-24 00:00:00.000,47300,3100,50400
Portfolio-Daily4Sim,1986-06-24 00:00:00.000,8800,3100,11900
ExampleOrder-FullTick,1986-06-24 00:00:00.000,-31500,0,-31500
Portfolio,1986-06-24 00:00:00.000,-32700,3100,-29600
ExampleOrder-Daily4Sim,1986-06-25 00:00:00.000,-33000,0,-33000
ExampleReversal-Daily4Sim,1986-06-25 00:00:00.000,47300,-700,46600
Portfolio-Daily4Sim,1986-06-25 00:00:00.000,8800,-700,8100
ExampleOrder-FullTick,1986-06-25 00:00:00.000,-33000,0,-33000
Portfolio,1986-06-25 00:00:00.000,-32700,-700,-33400
ExampleOrder-Daily4Sim,1986-06-26 00:00:00.000,-33000,0,-33000
ExampleReversal-Daily4Sim,1986-06-26 00:00:00.000,44100,-3700,40400
Portfolio-Daily4Sim,1986-06-26 00:00:00.000,1100,-3700,-2600
ExampleOrder-FullTick,1986-06-26 00:00:00.000,-33000,0,-33000
Portfolio,1986-06-26 00:00:00.000,-34200,-3700,-37900
ExampleOrder-Daily4Sim,1986-06-27 00:00:00.000,-33000,400,-32600
ExampleReversal-Daily4Sim,1986-06-27 00:00:00.000,44100,-1100,43000
Portfolio-Daily4Sim,1986-06-27 00:00:00.000,400,-700,-300
ExampleOrder-FullTick,1986-06-27 00:00:00.000,-33000,400,-32600
Portfolio,1986-06-27 00:00:00.000,-41900,-300,-42200
Portfolio,1986-06-28 00:00:00.000,-42600,-300,-42900
ExampleOrder-Daily4Sim,1986-06-30 00:00:00.000,-26600,0,-26600
ExampleReversal-Daily4Sim,1986-06-30 00:00:00.000,44100,-7300,36800
Portfolio-Daily4Sim,1986-06-30 00:00:00.000,400,-7300,-6900
ExampleOrder-FullTick,1986-06-30 00:00:00.000,-26600,0,-26600
Portfolio,1986-06-30 00:00:00.000,-42600,-7300,-49900
ExampleOrder-Daily4Sim,1986-07-01 00:00:00.000,-26600,1500,-25100
ExampleReversal-Daily4Sim,1986-07-01 00:00:00.000,34300,1500,35800
Portfolio-Daily4Sim,1986-07-01 00:00:00.000,-2300,3000,700
ExampleOrder-FullTick,1986-07-01 00:00:00.000,-26600,1500,-25100
Portfolio,1986-07-01 00:00:00.000,-36200,4500,-31700
ExampleOrder-Daily4Sim,1986-07-02 00:00:00.000,-26600,5400,-21200
ExampleReversal-Daily4Sim,1986-07-02 00:00:00.000,34300,5400,39700
Portfolio-Daily4Sim,1986-07-02 00:00:00.000,-2300,10800,8500
ExampleOrder-FullTick,1986-07-02 00:00:00.000,-26600,5400,-21200
Portfolio,1986-07-02 00:00:00.000,-38900,16200,-22700
Portfolio,1986-07-03 00:00:00.000,-38900,16200,-22700
ExampleOrder-Daily4Sim,1986-07-07 00:00:00.000,-26600,13400,-13200
ExampleReversal-Daily4Sim,1986-07-07 00:00:00.000,34300,13400,47700
Portfolio-Daily4Sim,1986-07-07 00:00:00.000,-2300,26800,24500
ExampleOrder-FullTick,1986-07-07 00:00:00.000,-26600,13400,-13200
Portfolio,1986-07-07 00:00:00.000,-38900,40200,1300
ExampleOrder-Daily4Sim,1986-07-08 00:00:00.000,-26600,13100,-13500
ExampleReversal-Daily4Sim,1986-07-08 00:00:00.000,34300,13100,47400
Portfolio-Daily4Sim,1986-07-08 00:00:00.000,-2300,26200,23900
ExampleOrder-FullTick,1986-07-08 00:00:00.000,-26600,13100,-13500
Portfolio,1986-07-08 00:00:00.000,-38900,39300,400
ExampleOrder-Daily4Sim,1986-07-09 00:00:00.000,-12500,0,-12500
ExampleReversal-Daily4Sim,1986-07-09 00:00:00.000,34300,17600,51900
Portfolio-Daily4Sim,1986-07-09 00:00:00.000,-2300,17600,15300
ExampleOrder-FullTick,1986-07-09 00:00:00.000,-12500,0,-12500
Portfolio,1986-07-09 00:00:00.000,-38900,17600,-21300
ExampleOrder-Daily4Sim,1986-07-10 00:00:00.000,-14000,0,-14000
ExampleReversal-Daily4Sim,1986-07-10 00:00:00.000,34300,12800,47100
Portfolio-Daily4Sim,1986-07-10 00:00:00.000,-2300,12800,10500
ExampleOrder-FullTick,1986-07-10 00:00:00.000,-14000,0,-14000
Portfolio,1986-07-10 00:00:00.000,-24800,12800,-12000
ExampleOrder-Daily4Sim,1986-07-11 00:00:00.000,-14000,0,-14000
ExampleReversal-Daily4Sim,1986-07-11 00:00:00.000,34300,14000,48300
Portfolio-Daily4Sim,1986-07-11 00:00:00.000,-2300,14000,11700
ExampleOrder-FullTick,1986-07-11 00:00:00.000,-14000,0,-14000
Portfolio,1986-07-11 00:00:00.000,-26300,14000,-12300
Portfolio,1986-07-12 00:00:00.000,-26300,14000,-12300
ExampleOrder-Daily4Sim,1986-07-14 00:00:00.000,-14000,0,-14000
ExampleReversal-Daily4Sim,1986-07-14 00:00:00.000,34300,14900,49200
Portfolio-Daily4Sim,1986-07-14 00:00:00.000,-2300,14900,12600
ExampleOrder-FullTick,1986-07-14 00:00:00.000,-14000,0,-14000
Portfolio,1986-07-14 00:00:00.000,-26300,14900,-11400
ExampleOrder-Daily4Sim,1986-07-15 00:00:00.000,-14000,9700,-4300
ExampleReversal-Daily4Sim,1986-07-15 00:00:00.000,34300,4200,38500
Portfolio-Daily4Sim,1986-07-15 00:00:00.000,24200,13900,38100
ExampleOrder-FullTick,1986-07-15 00:00:00.000,-14000,9700,-4300
Portfolio,1986-07-15 00:00:00.000,-26300,23600,-2700
ExampleOrder-Daily4Sim,1986-07-16 00:00:00.000,-10900,0,-10900
ExampleReversal-Daily4Sim,1986-07-16 00:00:00.000,45100,6700,51800
Portfolio-Daily4Sim,1986-07-16 00:00:00.000,24200,6700,30900
ExampleOrder-FullTick,1986-07-16 00:00:00.000,-10900,0,-10900
Portfolio,1986-07-16 00:00:00.000,200,6700,6900
ExampleOrder-Daily4Sim,1986-07-17 00:00:00.000,-14500,0,-14500
ExampleReversal-Daily4Sim,1986-07-17 00:00:00.000,45100,300,45400
Portfolio-Daily4Sim,1986-07-17 00:00:00.000,24200,300,24500
ExampleOrder-FullTick,1986-07-17 00:00:00.000,-14500,0,-14500
Portfolio,1986-07-17 00:00:00.000,3300,300,3600
ExampleOrder-Daily4Sim,1986-07-18 00:00:00.000,-19000,0,-19000
ExampleReversal-Daily4Sim,1986-07-18 00:00:00.000,45100,3900,49000
Portfolio-Daily4Sim,1986-07-18 00:00:00.000,23900,3900,27800
ExampleOrder-FullTick,1986-07-18 00:00:00.000,-19000,0,-19000
Portfolio,1986-07-18 00:00:00.000,-300,3900,3600
Portfolio,1986-07-19 00:00:00.000,-5100,3900,-1200
ExampleOrder-Daily4Sim,1986-07-21 00:00:00.000,-19000,0,-19000
ExampleReversal-Daily4Sim,1986-07-21 00:00:00.000,45100,6300,51400
Portfolio-Daily4Sim,1986-07-21 00:00:00.000,23900,6300,30200
ExampleOrder-FullTick,1986-07-21 00:00:00.000,-19000,0,-19000
Portfolio,1986-07-21 00:00:00.000,-5100,6300,1200
ExampleOrder-Daily4Sim,1986-07-22 00:00:00.000,-19000,0,-19000
ExampleReversal-Daily4Sim,1986-07-22 00:00:00.000,45100,-1900,43200
Portfolio-Daily4Sim,1986-07-22 00:00:00.000,23900,-1900,22000
ExampleOrder-FullTick,1986-07-22 00:00:00.000,-19000,0,-19000
Portfolio,1986-07-22 00:00:00.000,-5100,-1900,-7000
ExampleOrder-Daily4Sim,1986-07-23 00:00:00.000,-20500,0,-20500
ExampleReversal-Daily4Sim,1986-07-23 00:00:00.000,39600,500,40100
Portfolio-Daily4Sim,1986-07-23 00:00:00.000,10600,500,11100
ExampleOrder-FullTick,1986-07-23 00:00:00.000,-20500,0,-20500
Portfolio,1986-07-23 00:00:00.000,-5100,500,-4600
ExampleOrder-Daily4Sim,1986-07-24 00:00:00.000,-20500,0,-20500
ExampleReversal-Daily4Sim,1986-07-24 00:00:00.000,39600,-1500,38100
Portfolio-Daily4Sim,1986-07-24 00:00:00.000,10600,-1500,9100
ExampleOrder-FullTick,1986-07-24 00:00:00.000,-20500,0,-20500
Portfolio,1986-07-24 00:00:00.000,-19900,-1500,-21400
ExampleOrder-Daily4Sim,1986-07-25 00:00:00.000,-20500,0,-20500
ExampleReversal-Daily4Sim,1986-07-25 00:00:00.000,39600,0,39600
Portfolio-Daily4Sim,1986-07-25 00:00:00.000,10600,0,10600
ExampleOrder-FullTick,1986-07-25 00:00:00.000,-20500,0,-20500
Portfolio,1986-07-25 00:00:00.000,-19900,0,-19900
Portfolio,1986-07-26 00:00:00.000,-19900,0,-19900
ExampleOrder-Daily4Sim,1986-07-28 00:00:00.000,-20500,0,-20500
ExampleReversal-Daily4Sim,1986-07-28 00:00:00.000,39600,-1700,37900
Portfolio-Daily4Sim,1986-07-28 00:00:00.000,10600,-1700,8900
ExampleOrder-FullTick,1986-07-28 00:00:00.000,-20500,0,-20500
Portfolio,1986-07-28 00:00:00.000,-19900,-1700,-21600
ExampleOrder-Daily4Sim,1986-07-29 00:00:00.000,-20500,0,-20500
ExampleReversal-Daily4Sim,1986-07-29 00:00:00.000,39600,-5100,34500
Portfolio-Daily4Sim,1986-07-29 00:00:00.000,6400,-5100,1300
ExampleOrder-FullTick,1986-07-29 00:00:00.000,-20500,0,-20500
Portfolio,1986-07-29 00:00:00.000,-19900,-5100,-25000
ExampleOrder-Daily4Sim,1986-07-30 00:00:00.000,-20500,0,-20500
ExampleReversal-Daily4Sim,1986-07-30 00:00:00.000,31100,-200,30900
Portfolio-Daily4Sim,1986-07-30 00:00:00.000,600,-200,400
ExampleOrder-FullTick,1986-07-30 00:00:00.000,-20500,0,-20500
Portfolio,1986-07-30 00:00:00.000,-24100,-200,-24300
ExampleOrder-Daily4Sim,1986-07-31 00:00:00.000,-20500,0,-20500
ExampleReversal-Daily4Sim,1986-07-31 00:00:00.000,31100,-6000,25100
Portfolio-Daily4Sim,1986-07-31 00:00:00.000,600,-6000,-5400
ExampleOrder-FullTick,1986-07-31 00:00:00.000,-20500,0,-20500
Portfolio,1986-07-31 00:00:00.000,-29900,-6000,-35900
ExampleOrder-Daily4Sim,1986-08-01 00:00:00.000,-20500,-1000,-21500
ExampleReversal-Daily4Sim,1986-08-01 00:00:00.000,26400,-2700,23700
Portfolio-Daily4Sim,1986-08-01 00:00:00.000,-4100,-3700,-7800
ExampleOrder-FullTick,1986-08-01 00:00:00.000,-20500,-1000,-21500
Portfolio,1986-08-01 00:00:00.000,-29900,-4700,-34600
Portfolio,1986-08-02 00:00:00.000,-34600,-4700,-39300
ExampleOrder-Daily4Sim,1986-08-04 00:00:00.000,-25000,0,-25000
ExampleReversal-Daily4Sim,1986-08-04 00:00:00.000,26400,-20100,6300
Portfolio-Daily4Sim,1986-08-04 00:00:00.000,-4100,-20100,-24200
ExampleOrder-FullTick,1986-08-04 00:00:00.000,-25000,0,-25000
Portfolio,1986-08-04 00:00:00.000,-34600,-20100,-54700
ExampleOrder-Daily4Sim,1986-08-05 00:00:00.000,-25000,0,-25000
ExampleReversal-Daily4Sim,1986-08-05 00:00:00.000,-17800,-6800,-24600
Portfolio-Daily4Sim,1986-08-05 00:00:00.000,-52800,-6800,-59600
ExampleOrder-FullTick,1986-08-05 00:00:00.000,-25000,0,-25000
Portfolio,1986-08-05 00:00:00.000,-39100,-6800,-45900
ExampleOrder-Daily4Sim,1986-08-06 00:00:00.000,-25000,0,-25000
ExampleReversal-Daily4Sim,1986-08-06 00:00:00.000,-17800,-7300,-25100
Portfolio-Daily4Sim,1986-08-06 00:00:00.000,-52800,-7300,-60100
ExampleOrder-FullTick,1986-08-06 00:00:00.000,-25000,0,-25000
Portfolio,1986-08-06 00:00:00.000,-87800,-7300,-95100
ExampleOrder-Daily4Sim,1986-08-07 00:00:00.000,-25000,0,-25000
ExampleReversal-Daily4Sim,1986-08-07 00:00:00.000,-17800,-3800,-21600
Portfolio-Daily4Sim,1986-08-07 00:00:00.000,-52800,-3800,-56600
ExampleOrder-FullTick,1986-08-07 00:00:00.000,-25000,0,-25000
Portfolio,1986-08-07 00:00:00.000,-87800,-3800,-91600
ExampleOrder-Daily4Sim,1986-08-08 00:00:00.000,-25000,0,-25000
ExampleReversal-Daily4Sim,1986-08-08 00:00:00.000,-17800,-8700,-26500
Portfolio-Daily4Sim,1986-08-08 00:00:00.000,-52800,-8700,-61500
ExampleOrder-FullTick,1986-08-08 00:00:00.000,-25000,0,-25000
Portfolio,1986-08-08 00:00:00.000,-87800,-8700,-96500
Portfolio,1986-08-09 00:00:00.000,-87800,-8700,-96500
ExampleOrder-Daily4Sim,1986-08-11 00:00:00.000,-26500,0,-26500
ExampleReversal-Daily4Sim,1986-08-11 00:00:00.000,-17800,-7900,-25700
Portfolio-Daily4Sim,1986-08-11 00:00:00.000,-60400,-7900,-68300
ExampleOrder-FullTick,1986-08-11 00:00:00.000,-26500,0,-26500
Portfolio,1986-08-11 00:00:00.000,-87800,-7900,-95700
ExampleOrder-Daily4Sim,1986-08-12 00:00:00.000,-26500,0,-26500
ExampleReversal-Daily4Sim,1986-08-12 00:00:00.000,-17800,-3500,-21300
Portfolio-Daily4Sim,1986-08-12 00:00:00.000,-60400,-3500,-63900
ExampleOrder-FullTick,1986-08-12 00:00:00.000,-26500,0,-26500
Portfolio,1986-08-12 00:00:00.000,-96900,-3500,-100400
ExampleOrder-Daily4Sim,1986-08-13 00:00:00.000,-26500,0,-26500
ExampleReversal-Daily4Sim,1986-08-13 00:00:00.000,-17800,-4200,-22000
Portfolio-Daily4Sim,1986-08-13 00:00:00.000,-60400,-4200,-64600
ExampleOrder-FullTick,1986-08-13 00:00:00.000,-26500,0,-26500
Portfolio,1986-08-13 00:00:00.000,-96900,-4200,-101100
ExampleOrder-Daily4Sim,1986-08-14 00:00:00.000,-26500,0,-26500
ExampleReversal-Daily4Sim,1986-08-14 00:00:00.000,-17800,-2800,-20600
Portfolio-Daily4Sim,1986-08-14 00:00:00.000,-60400,-2800,-63200
ExampleOrder-FullTick,1986-08-14 00:00:00.000,-26500,0,-26500
Portfolio,1986-08-14 00:00:00.000,-96900,-2800,-99700
ExampleOrder-Daily4Sim,1986-08-15 00:00:00.000,-26500,2400,-24100
ExampleReversal-Daily4Sim,1986-08-15 00:00:00.000,-17800,1200,-16600
Portfolio-Daily4Sim,1986-08-15 00:00:00.000,-60400,3600,-56800
ExampleOrder-FullTick,1986-08-15 00:00:00.000,-26500,2400,-24100
Portfolio,1986-08-15 00:00:00.000,-96900,6000,-90900
Portfolio,1986-08-16 00:00:00.000,-96900,6000,-90900
ExampleOrder-Daily4Sim,1986-08-18 00:00:00.000,-25100,0,-25100
ExampleReversal-Daily4Sim,1986-08-18 00:00:00.000,-17800,-500,-18300
Portfolio-Daily4Sim,1986-08-18 00:00:00.000,-60400,-500,-60900
ExampleOrder-FullTick,1986-08-18 00:00:00.000,-25100,0,-25100
Portfolio,1986-08-18 00:00:00.000,-96900,-500,-97400
ExampleOrder-Daily4Sim,1986-08-19 00:00:00.000,-25100,0,-25100
ExampleReversal-Daily4Sim,1986-08-19 00:00:00.000,-17800,-5400,-23200
Portfolio-Daily4Sim,1986-08-19 00:00:00.000,-60400,-5400,-65800
ExampleOrder-FullTick,1986-08-19 00:00:00.000,-25100,0,-25100
Portfolio,1986-08-19 00:00:00.000,-95500,-5400,-100900
ExampleOrder-Daily4Sim,1986-08-20 00:00:00.000,-26600,0,-26600
ExampleReversal-Daily4Sim,1986-08-20 00:00:00.000,-24100,-4900,-29000
Portfolio-Daily4Sim,1986-08-20 00:00:00.000,-59200,-4900,-64100
ExampleOrder-FullTick,1986-08-20 00:00:00.000,-26600,0,-26600
Portfolio,1986-08-20 00:00:00.000,-95500,-4900,-100400
ExampleOrder-Daily4Sim,1986-08-21 00:00:00.000,-26600,0,-26600
ExampleReversal-Daily4Sim,1986-08-21 00:00:00.000,-31200,-3200,-34400
Portfolio-Daily4Sim,1986-08-21 00:00:00.000,-67800,-3200,-71000
ExampleOrder-FullTick,1986-08-21 00:00:00.000,-26600,0,-26600
Portfolio,1986-08-21 00:00:00.000,-95800,-3200,-99000
ExampleOrder-Daily4Sim,1986-08-22 00:00:00.000,-26600,0,-26600
ExampleReversal-Daily4Sim,1986-08-22 00:00:00.000,-31200,-2900,-34100
Portfolio-Daily4Sim,1986-08-22 00:00:00.000,-67800,-2900,-70700
ExampleOrder-FullTick,1986-08-22 00:00:00.000,-26600,0,-26600
Portfolio,1986-08-22 00:00:00.000,-104400,-2900,-107300
Portfolio,1986-08-23 00:00:00.000,-104400,-2900,-107300
ExampleOrder-Daily4Sim,1986-08-25 00:00:00.000,-26600,-800,-27400
ExampleReversal-Daily4Sim,1986-08-25 00:00:00.000,-31200,-2700,-33900
Portfolio-Daily4Sim,1986-08-25 00:00:00.000,-67800,-3500,-71300
ExampleOrder-FullTick,1986-08-25 00:00:00.000,-26600,-800,-27400
Portfolio,1986-08-25 00:00:00.000,-104400,-4300,-108700
ExampleOrder-Daily4Sim,1986-08-26 00:00:00.000,-26600,2400,-24200
ExampleReversal-Daily4Sim,1986-08-26 00:00:00.000,-31200,500,-30700
Portfolio-Daily4Sim,1986-08-26 00:00:00.000,-67800,2900,-64900
ExampleOrder-FullTick,1986-08-26 00:00:00.000,-26600,2400,-24200
Portfolio,1986-08-26 00:00:00.000,-104400,5300,-99100
ExampleOrder-Daily4Sim,1986-08-27 00:00:00.000,-25200,0,-25200
ExampleReversal-Daily4Sim,1986-08-27 00:00:00.000,-31200,100,-31100
Portfolio-Daily4Sim,1986-08-27 00:00:00.000,-67800,100,-67700
ExampleOrder-FullTick,1986-08-27 00:00:00.000,-25200,0,-25200
Portfolio,1986-08-27 00:00:00.000,-104400,100,-104300
ExampleOrder-Daily4Sim,1986-08-28 00:00:00.000,-25200,0,-25200
ExampleReversal-Daily4Sim,1986-08-28 00:00:00.000,-31200,300,-30900
Portfolio-Daily4Sim,1986-08-28 00:00:00.000,-67800,300,-67500
ExampleOrder-FullTick,1986-08-28 00:00:00.000,-25200,0,-25200
Portfolio,1986-08-28 00:00:00.000,-103000,300,-102700
ExampleOrder-Daily4Sim,1986-08-29 00:00:00.000,-25200,-100,-25300
ExampleReversal-Daily4Sim,1986-08-29 00:00:00.000,-31200,1200,-30000
Portfolio-Daily4Sim,1986-08-29 00:00:00.000,-67800,1100,-66700
ExampleOrder-FullTick,1986-08-29 00:00:00.000,-25200,-100,-25300
Portfolio,1986-08-29 00:00:00.000,-103000,1000,-102000
Portfolio,1986-08-30 00:00:00.000,-103000,1000,-102000
ExampleOrder-Daily4Sim,1986-09-02 00:00:00.000,-25200,5500,-19700
ExampleReversal-Daily4Sim,1986-09-02 00:00:00.000,-31200,6800,-24400
Portfolio-Daily4Sim,1986-09-02 00:00:00.000,-67800,12300,-55500
ExampleOrder-FullTick,1986-09-02 00:00:00.000,-25200,5500,-19700
Portfolio,1986-09-02 00:00:00.000,-103000,17800,-85200
ExampleOrder-Daily4Sim,1986-09-03 00:00:00.000,-20700,0,-20700
ExampleReversal-Daily4Sim,1986-09-03 00:00:00.000,-31200,3500,-27700
Portfolio-Daily4Sim,1986-09-03 00:00:00.000,-67800,3500,-64300
ExampleOrder-FullTick,1986-09-03 00:00:00.000,-20700,0,-20700
Portfolio,1986-09-03 00:00:00.000,-103000,3500,-99500
ExampleOrder-Daily4Sim,1986-09-04 00:00:00.000,-20700,0,-20700
